#,Date Opened,Month Opened,Author,Date Closed,Days Open
15328,2017-3-23,2017-03,alexey-pelykh,2017-3-23,1
15330,2017-3-23,2017-03,curtis-h,2017-3-23,1
15332,2017-3-23,2017-03,ealves-pt,2017-3-23,1
15334,2017-3-23,2017-03,vladimir-kotikov,2017-4-12,21
15335,2017-3-23,2017-03,piranha771,2017-3-23,1
15336,2017-3-23,2017-03,ghost,2017-3-23,1
15337,2017-3-23,2017-03,KeithHenry,2017-3-27,4
15338,2017-3-23,2017-03,calebegg,2017-3-24,2
15339,2017-3-23,2017-03,aaronjensen,2017-3-23,1
15340,2017-3-23,2017-03,victoriqueko,2017-3-23,1
15341,2017-3-23,2017-03,gyzerok,2017-3-24,1
15342,2017-3-23,2017-03,squirly,2017-3-23,1
15344,2017-3-23,2017-03,cauld,2017-3-23,1
15346,2017-3-23,2017-03,mcrawshaw,2017-3-24,2
15347,2017-3-23,2017-03,cgalbiati,2017-4-10,18
15348,2017-3-23,2017-03,andy-ms,2017-3-24,1
15350,2017-3-23,2017-03,Drynwynn,2017-4-10,18
15351,2017-3-24,2017-03,asmarques,2017-3-24,1
15352,2017-3-24,2017-03,kseo,2017-5-1,39
15353,2017-3-24,2017-03,cailenmusselman,2017-3-24,1
15354,2017-3-24,2017-03,mfal,2017-3-24,1
15356,2017-3-24,2017-03,Shanayalameda,2017-3-24,1
15357,2017-3-24,2017-03,mfal,2017-3-24,1
15358,2017-3-24,2017-03,andy-ms,2017-3-24,1
15360,2017-3-24,2017-03,andy-ms,2017-3-24,1
15362,2017-3-24,2017-03,andy-ms,2017-3-24,1
15363,2017-3-24,2017-03,tamird,2017-3-30,7
15364,2017-3-24,2017-03,thr0wn,2017-3-30,7
15365,2017-3-24,2017-03,andy-ms,2017-3-24,1
15366,2017-3-24,2017-03,cailenmusselman,2017-3-28,4
15368,2017-3-24,2017-03,Budry,2017-3-25,1
15369,2017-3-24,2017-03,andy-ms,2017-3-24,1
15370,2017-3-24,2017-03,andy-ms,2017-3-24,1
15371,2017-3-24,2017-03,andy-ms,2017-3-24,1
15372,2017-3-24,2017-03,andy-ms,2017-3-24,1
15373,2017-3-24,2017-03,andy-ms,2017-3-24,1
15374,2017-3-24,2017-03,andy-ms,2017-3-24,1
15375,2017-3-24,2017-03,andy-ms,2017-3-24,1
15376,2017-3-24,2017-03,franjuan,2017-4-17,24
15377,2017-3-24,2017-03,mcrawshaw,2017-3-27,3
15379,2017-3-24,2017-03,chrisgervang,2017-3-27,3
15380,2017-3-24,2017-03,ghost,2017-4-10,17
15381,2017-3-25,2017-03,rzymek,2017-3-27,3
15382,2017-3-25,2017-03,rzymek,2017-3-30,6
15383,2017-3-25,2017-03,johnny4753,2017-3-28,4
15384,2017-3-25,2017-03,kritollm,2017-3-27,3
15385,2017-3-25,2017-03,alexey-pelykh,2017-3-27,3
15386,2017-3-25,2017-03,vilic,2017-3-27,3
15387,2017-3-25,2017-03,keitakn,2017-4-10,17
15388,2017-3-25,2017-03,MarcusLongmuir,2017-3-27,3
15389,2017-3-25,2017-03,nlaplante,2017-3-31,6
15391,2017-3-25,2017-03,mohsen1,2017-3-27,2
15392,2017-3-25,2017-03,martincostello,2017-3-27,2
15394,2017-3-25,2017-03,chrisgervang,2017-3-27,2
15396,2017-3-25,2017-03,alan-agius4,2017-3-27,2
15397,2017-3-26,2017-03,alexwall,2017-3-28,3
15398,2017-3-26,2017-03,Mikhus,2017-3-27,1
15399,2017-3-26,2017-03,midnight-wonderer,2017-3-27,2
15400,2017-3-26,2017-03,stephenlautier,2017-3-27,1
15401,2017-3-26,2017-03,danzel,2017-3-27,2
15402,2017-3-26,2017-03,mohsen1,2017-3-29,3
15403,2017-3-26,2017-03,kryops,2017-4-6,11
15404,2017-3-26,2017-03,krojew,2017-3-28,2
15405,2017-3-27,2017-03,KeithHenry,2017-3-27,1
15406,2017-3-27,2017-03,Mikhus,2017-3-27,1
15407,2017-3-27,2017-03,jnordberg,2017-3-27,1
15408,2017-3-27,2017-03,gldfdp,2017-3-27,1
15409,2017-3-27,2017-03,ericivarsson,2017-3-30,4
15410,2017-3-27,2017-03,webbiesdk,2017-3-27,1
15411,2017-3-27,2017-03,DaveWM,2017-3-27,1
15413,2017-3-27,2017-03,MRamos62786,2017-4-10,15
15414,2017-3-27,2017-03,firede,2017-3-27,1
15415,2017-3-27,2017-03,sclassen,2017-3-27,1
15418,2017-3-27,2017-03,huhuanming,2017-4-7,12
15419,2017-3-27,2017-03,dkamburov,2017-3-28,2
15420,2017-3-27,2017-03,huhuanming,2017-3-27,1
15421,2017-3-27,2017-03,andy-ms,2017-3-27,1
15424,2017-3-27,2017-03,kaoDev,2017-3-30,3
15425,2017-3-27,2017-03,sandersn,2017-3-27,1
15426,2017-3-27,2017-03,honzabrecka,2017-3-28,1
15427,2017-3-27,2017-03,kritollm,2017-3-27,1
15428,2017-3-27,2017-03,p-jackson,2017-3-27,1
15429,2017-3-27,2017-03,scttcper,2017-3-28,1
15430,2017-3-27,2017-03,yohei1126,2017-3-28,1
15432,2017-3-28,2017-03,Outlivier,2017-4-25,29
15433,2017-3-28,2017-03,carlcheel,2017-3-28,1
15434,2017-3-28,2017-03,Outlivier,2017-3-29,2
15435,2017-3-28,2017-03,kritollm,2017-3-28,1
15437,2017-3-28,2017-03,junglebarry,2017-3-28,1
15438,2017-3-28,2017-03,tapiokulmala,2017-3-28,1
15441,2017-3-28,2017-03,ddwwcruz,2017-3-31,4
15442,2017-3-28,2017-03,avidenic,2017-3-28,1
15444,2017-3-28,2017-03,cailenmusselman,2017-3-30,3
15445,2017-3-28,2017-03,andy-ms,2017-3-28,1
15446,2017-3-28,2017-03,andy-ms,2017-3-28,1
15447,2017-3-28,2017-03,MRamos62786,2017-4-17,20
15448,2017-3-28,2017-03,andy-ms,2017-3-28,1
15450,2017-3-28,2017-03,andy-ms,2017-3-28,1
15451,2017-3-28,2017-03,moskalyk,2017-3-28,1
15452,2017-3-28,2017-03,pajaroblanco,2017-3-28,1
15453,2017-3-28,2017-03,huy-nguyen,2017-3-28,1
15454,2017-3-28,2017-03,andy-ms,2017-3-29,1
15455,2017-3-28,2017-03,DenisCarriere,2017-3-28,1
15456,2017-3-28,2017-03,andy-ms,2017-3-28,1
15457,2017-3-28,2017-03,kraaden,2017-4-17,20
15458,2017-3-28,2017-03,kraaden,2017-4-17,20
15460,2017-3-28,2017-03,andy-ms,2017-3-29,1
15461,2017-3-28,2017-03,DenisCarriere,2017-3-28,1
15462,2017-3-28,2017-03,huy-nguyen,2017-4-4,7
15463,2017-3-28,2017-03,webbiesdk,2017-4-4,7
15464,2017-3-28,2017-03,andy-ms,2017-3-29,1
15465,2017-3-28,2017-03,andy-ms,2017-3-29,1
15466,2017-3-28,2017-03,andy-ms,2017-3-29,1
15467,2017-3-28,2017-03,spacejack,2017-4-6,9
15468,2017-3-28,2017-03,moskalyk,2017-3-29,1
15470,2017-3-29,2017-03,syymza,2017-3-30,2
15473,2017-3-29,2017-03,praxxis,2017-3-29,1
15474,2017-3-29,2017-03,sandersn,2017-3-29,1
15475,2017-3-29,2017-03,stephenlautier,2017-3-29,1
15476,2017-3-29,2017-03,jpvignolo,2017-4-17,19
15477,2017-3-29,2017-03,praxxis,2017-3-29,1
15478,2017-3-29,2017-03,andy-ms,2017-3-29,1
15479,2017-3-29,2017-03,andy-ms,2017-3-29,1
15480,2017-3-29,2017-03,styfle,2017-3-29,1
15482,2017-3-29,2017-03,andy-ms,2017-3-29,1
15483,2017-3-29,2017-03,andy-ms,2017-3-29,1
15484,2017-3-29,2017-03,andy-ms,2017-3-29,1
15486,2017-3-29,2017-03,andy-ms,2017-3-29,1
15487,2017-3-29,2017-03,ericeslinger,2017-4-17,19
15489,2017-3-29,2017-03,andy-ms,2017-3-29,1
15490,2017-3-29,2017-03,giladgray,2017-3-30,1
15491,2017-3-29,2017-03,andy-ms,2017-3-29,1
15492,2017-3-29,2017-03,andy-ms,2017-3-29,1
15493,2017-3-29,2017-03,cadriel,2017-4-17,19
15494,2017-3-29,2017-03,andy-ms,2017-3-29,1
15495,2017-3-29,2017-03,3n-mb,2017-4-17,19
15496,2017-3-29,2017-03,andy-ms,2017-3-29,1
15497,2017-3-29,2017-03,andy-ms,2017-3-29,1
15498,2017-3-29,2017-03,andy-ms,2017-3-29,1
15499,2017-3-29,2017-03,willietu-arcurve,2017-4-10,12
15500,2017-3-29,2017-03,andy-ms,2017-3-29,1
15501,2017-3-29,2017-03,andy-ms,2017-3-29,1
15502,2017-3-29,2017-03,andy-ms,2017-3-29,1
15503,2017-3-29,2017-03,aboveyou00,2017-4-17,19
15504,2017-3-29,2017-03,mrkmg,2017-4-11,13
15507,2017-3-30,2017-03,jens-duttke,2017-3-30,1
15509,2017-3-30,2017-03,Syncfusion-JavaScript,2017-4-7,9
15510,2017-3-30,2017-03,manu7691,2017-4-17,19
15511,2017-3-30,2017-03,nmhnmh,2017-4-10,12
15512,2017-3-30,2017-03,IAfanasov,2017-4-17,19
15513,2017-3-30,2017-03,DenisCarriere,2017-3-31,2
15514,2017-3-30,2017-03,panesofglass,2017-4-17,19
15515,2017-3-30,2017-03,LaserUnicorns,2017-3-31,2
15516,2017-3-30,2017-03,maghis,2017-3-30,1
15517,2017-3-30,2017-03,jmfirth,2017-3-30,1
15518,2017-3-30,2017-03,gyzerok,2017-4-4,6
15519,2017-3-30,2017-03,maxlk,2017-3-30,1
15520,2017-3-30,2017-03,sandersn,2017-3-30,1
15521,2017-3-30,2017-03,andy-ms,2017-3-30,1
15522,2017-3-30,2017-03,kaoDev,2017-3-30,1
15523,2017-3-30,2017-03,andy-ms,2017-3-30,1
15524,2017-3-30,2017-03,troywweber7,2017-4-14,15
15526,2017-3-30,2017-03,andy-ms,2017-3-30,1
15527,2017-3-30,2017-03,andy-ms,2017-3-30,1
15528,2017-3-30,2017-03,maxcan,2017-4-17,18
15529,2017-3-30,2017-03,andy-ms,2017-3-30,1
15530,2017-3-30,2017-03,andy-ms,2017-3-30,1
15531,2017-3-30,2017-03,uglycoyote,2017-4-4,5
15532,2017-3-30,2017-03,kant2002,2017-3-31,1
15533,2017-3-30,2017-03,rokoroku,2017-4-17,18
15535,2017-3-31,2017-03,markis,2017-3-31,1
15536,2017-3-31,2017-03,lee-houghton,2017-4-17,18
15537,2017-3-31,2017-03,CaselIT,2017-4-2,3
15538,2017-3-31,2017-03,AlbertOzimek,2017-3-31,1
15539,2017-3-31,2017-03,janvryck,2017-3-31,1
15540,2017-3-31,2017-03,AlbertOzimek,2017-4-17,18
15541,2017-3-31,2017-03,ericanderson,2017-4-17,18
15542,2017-3-31,2017-03,AlbertOzimek,2017-3-31,1
15543,2017-3-31,2017-03,AlbertOzimek,2017-3-31,1
15544,2017-3-31,2017-03,AlbertOzimek,2017-3-31,1
15545,2017-3-31,2017-03,Flarna,2017-3-31,1
15546,2017-3-31,2017-03,andy-ms,2017-3-31,1
15547,2017-3-31,2017-03,LaserUnicorns,2017-3-31,1
15548,2017-3-31,2017-03,andy-ms,2017-3-31,1
15549,2017-3-31,2017-03,19majkel94,2017-4-17,17
15550,2017-3-31,2017-03,leonard-thieu,2017-3-31,1
15551,2017-3-31,2017-03,andy-ms,2017-3-31,1
15552,2017-3-31,2017-03,ChrisMoran,2017-4-1,1
15553,2017-3-31,2017-03,LaserUnicorns,2017-4-17,17
15554,2017-3-31,2017-03,yozo1984,2017-4-17,17
15555,2017-3-31,2017-03,dano-giftbit,2017-4-17,17
15556,2017-3-31,2017-03,andy-ms,2017-4-17,17
15557,2017-3-31,2017-03,andy-ms,2017-3-31,1
15558,2017-3-31,2017-03,andy-ms,2017-4-17,17
15559,2017-3-31,2017-03,andy-ms,2017-4-17,17
15560,2017-3-31,2017-03,andy-ms,2017-5-1,31
15561,2017-3-31,2017-03,andy-ms,2017-7-14,105
15562,2017-3-31,2017-03,sean-krail,2017-4-17,17
15563,2017-3-31,2017-03,rationull,2017-4-4,4
15565,2017-3-31,2017-03,joslarson,2017-4-11,11
15566,2017-3-31,2017-03,kritollm,2017-4-17,17
15567,2017-4-1,2017-04,p-jackson,2017-4-17,17
15568,2017-4-1,2017-04,mmc41,2017-4-10,10
15569,2017-4-1,2017-04,ruslanchek,2017-4-17,17
15570,2017-4-1,2017-04,agektmr,2017-4-17,16
15572,2017-4-1,2017-04,alexwall,2017-4-17,16
15574,2017-4-1,2017-04,danvk,2017-4-20,19
15575,2017-4-2,2017-04,ddwwcruz,2017-4-17,16
15576,2017-4-2,2017-04,chris-yoon90,2017-5-1,30
15577,2017-4-2,2017-04,alan-agius4,2017-4-17,16
15578,2017-4-2,2017-04,cyrilschumacher,2017-4-25,24
15581,2017-4-2,2017-04,d-ph,2017-4-17,15
15582,2017-4-2,2017-04,nonedone,2017-4-17,15
15583,2017-4-2,2017-04,ganeshyb,2017-5-1,29
15584,2017-4-2,2017-04,JProgrammer,2017-4-17,15
15585,2017-4-3,2017-04,aluanhaddad,2017-4-17,15
15586,2017-4-3,2017-04,AlbertOzimek,2017-4-4,2
15587,2017-4-3,2017-04,geertjansen,2017-4-17,15
15588,2017-4-3,2017-04,aleander,2017-4-17,15
15590,2017-4-3,2017-04,Shanayalameda,2017-5-1,29
15591,2017-4-3,2017-04,Phoenix359,2017-4-24,22
15593,2017-4-3,2017-04,denisyilmaz,2017-4-18,16
15594,2017-4-3,2017-04,mohsen1,2017-4-3,1
15595,2017-4-3,2017-04,stevangoode,2017-4-17,14
15596,2017-4-3,2017-04,dominikstrasser,2017-4-17,14
15597,2017-4-3,2017-04,andy-ms,2017-4-17,14
15598,2017-4-3,2017-04,andy-ms,2017-4-17,14
15601,2017-4-3,2017-04,andy-ms,2017-4-17,14
15604,2017-4-3,2017-04,andy-ms,2017-4-17,14
15605,2017-4-3,2017-04,yojagad,2017-4-17,14
15606,2017-4-3,2017-04,rondaa,2017-4-17,14
15607,2017-4-3,2017-04,markis,2017-5-1,28
15608,2017-4-3,2017-04,ANekoIsFineToo,2017-4-4,1
15609,2017-4-3,2017-04,DABH,2017-4-19,16
15610,2017-4-3,2017-04,p-jackson,2017-4-17,14
15611,2017-4-4,2017-04,ligaz,2017-4-4,1
15612,2017-4-4,2017-04,Dwlad90,2017-5-1,28
15613,2017-4-4,2017-04,kaoDev,2017-4-17,14
15614,2017-4-4,2017-04,elchroy,2017-4-17,14
15615,2017-4-4,2017-04,krojew,2017-4-17,14
15616,2017-4-4,2017-04,AJamesPhillips,2017-4-10,7
15617,2017-4-4,2017-04,AJamesPhillips,2017-4-10,7
15618,2017-4-4,2017-04,OliverJAsh,2017-4-11,8
15620,2017-4-4,2017-04,andy-ms,2017-4-10,7
15621,2017-4-4,2017-04,ANekoIsFineToo,2017-4-10,7
15622,2017-4-4,2017-04,andy-ms,2017-4-5,2
15623,2017-4-4,2017-04,elektromodulator,2017-4-10,7
15624,2017-4-4,2017-04,andy-ms,2017-4-10,7
15625,2017-4-4,2017-04,andy-ms,2017-4-17,14
15626,2017-4-4,2017-04,andy-ms,2017-4-17,14
15627,2017-4-4,2017-04,andy-ms,2017-4-17,14
15628,2017-4-4,2017-04,andy-ms,2017-4-17,14
15629,2017-4-4,2017-04,andy-ms,2017-4-17,14
15630,2017-4-4,2017-04,andy-ms,2017-4-17,14
15631,2017-4-4,2017-04,andy-ms,2017-4-17,14
15632,2017-4-4,2017-04,andy-ms,2017-4-17,14
15633,2017-4-4,2017-04,andy-ms,2017-4-17,14
15634,2017-4-4,2017-04,andy-ms,2017-4-17,14
15635,2017-4-4,2017-04,andy-ms,2017-4-5,1
15636,2017-4-4,2017-04,andy-ms,2017-4-17,14
15637,2017-4-4,2017-04,andy-ms,2017-4-17,14
15638,2017-4-4,2017-04,andy-ms,2017-4-17,14
15639,2017-4-4,2017-04,andy-ms,2017-4-17,14
15640,2017-4-4,2017-04,andy-ms,2017-4-17,14
15641,2017-4-4,2017-04,andy-ms,2017-4-17,14
15642,2017-4-4,2017-04,andy-ms,2017-4-17,14
15643,2017-4-4,2017-04,andy-ms,2017-4-5,1
15644,2017-4-4,2017-04,andy-ms,2017-4-17,14
15645,2017-4-4,2017-04,andy-ms,2017-4-17,14
15646,2017-4-4,2017-04,andy-ms,2017-4-17,14
15647,2017-4-4,2017-04,andy-ms,2017-4-10,6
15648,2017-4-4,2017-04,andy-ms,2017-4-17,14
15649,2017-4-4,2017-04,andy-ms,2017-4-17,14
15650,2017-4-4,2017-04,andy-ms,2017-4-17,14
15651,2017-4-4,2017-04,andy-ms,2017-4-17,14
15652,2017-4-4,2017-04,andy-ms,2017-4-17,14
15653,2017-4-4,2017-04,ctstone,2017-4-17,13
15654,2017-4-4,2017-04,afarnsworth-valve,2017-4-17,13
15655,2017-4-4,2017-04,dasa,2017-4-14,11
15656,2017-4-4,2017-04,manuelnaranjo,2017-5-1,28
15657,2017-4-4,2017-04,mhr3,2017-4-17,13
15658,2017-4-4,2017-04,icopp,2017-4-11,7
15659,2017-4-4,2017-04,xt0rted,2017-4-17,14
15661,2017-4-4,2017-04,WindzCUHK,2017-4-17,13
15662,2017-4-4,2017-04,winksaville,2017-4-17,13
15665,2017-4-5,2017-04,sclassen,2017-4-17,13
15666,2017-4-5,2017-04,iPoul,2017-4-18,14
15667,2017-4-5,2017-04,stoianchoo,2017-4-17,13
15668,2017-4-5,2017-04,mdekrey,2017-4-17,13
15669,2017-4-5,2017-04,sarahscott,2017-4-17,13
15671,2017-4-5,2017-04,cwmoo740,2017-4-17,13
15672,2017-4-5,2017-04,ANekoIsFineToo,2017-6-1,57
15673,2017-4-5,2017-04,evollu,2017-4-6,2
15675,2017-4-5,2017-04,gyzerok,2017-4-6,2
15676,2017-4-5,2017-04,winksaville,2017-4-17,12
15677,2017-4-5,2017-04,Zlatkovsky,2017-4-17,12
15679,2017-4-6,2017-04,AntiMoron,2017-4-18,13
15680,2017-4-6,2017-04,elmariofredo,2017-5-1,26
15681,2017-4-6,2017-04,grapswiz,2017-4-17,12
15682,2017-4-6,2017-04,rohitkr,2017-4-6,1
15684,2017-4-6,2017-04,rohitkr,2017-4-6,1
15685,2017-4-6,2017-04,jnordberg,2017-4-17,12
15686,2017-4-6,2017-04,jgke,2017-4-14,9
15687,2017-4-6,2017-04,rohitkr,2017-6-1,57
15688,2017-4-6,2017-04,Loghorn,2017-4-17,12
15689,2017-4-6,2017-04,massimocode,2017-5-1,26
15691,2017-4-6,2017-04,urosjarc,2017-5-1,26
15692,2017-4-6,2017-04,slozier,2017-4-6,1
15693,2017-4-6,2017-04,ghoullier,2017-4-20,15
15694,2017-4-6,2017-04,michaelgerakis,2017-4-6,1
15695,2017-4-6,2017-04,guncha,2017-4-6,1
15699,2017-4-6,2017-04,huy-nguyen,2017-4-17,11
15700,2017-4-6,2017-04,kryops,2017-4-14,8
15701,2017-4-6,2017-04,patsissons,2017-4-20,14
15702,2017-4-6,2017-04,abirkholz,2017-4-17,11
15703,2017-4-6,2017-04,huhuanming,2017-4-11,5
15705,2017-4-7,2017-04,christophercr,2017-4-17,11
15706,2017-4-7,2017-04,alan-agius4,2017-4-14,8
15708,2017-4-7,2017-04,DaIgeb,2017-4-17,11
15709,2017-4-7,2017-04,kseo,2017-4-20,14
15710,2017-4-7,2017-04,kserin,2017-4-7,1
15711,2017-4-7,2017-04,spaulg,2017-4-17,11
15712,2017-4-7,2017-04,andy-ms,2017-4-12,5
15713,2017-4-7,2017-04,TwoStone,2017-4-7,1
15714,2017-4-7,2017-04,Schnillz,2017-4-8,2
15715,2017-4-7,2017-04,JKillian,2017-4-7,1
15717,2017-4-7,2017-04,andy-ms,2017-4-7,1
15718,2017-4-7,2017-04,fabiob,2017-4-17,10
15719,2017-4-7,2017-04,fabiob,2017-4-17,11
15720,2017-4-7,2017-04,Bunkerbewohner,2017-4-9,2
15721,2017-4-7,2017-04,fabiob,2017-4-9,3
15724,2017-4-8,2017-04,deptno,2017-4-8,1
15725,2017-4-8,2017-04,mctep,2017-4-17,10
15726,2017-4-8,2017-04,viskin,2017-4-14,7
15727,2017-4-8,2017-04,ToastHawaii,2017-4-8,1
15728,2017-4-8,2017-04,ToastHawaii,2017-4-13,6
15729,2017-4-8,2017-04,deptno,2017-4-8,1
15730,2017-4-8,2017-04,deptno,2017-4-13,6
15731,2017-4-8,2017-04,alexandrepetrillo,2017-4-14,6
15732,2017-4-8,2017-04,MartynasZilinskas,2017-4-14,7
15735,2017-4-8,2017-04,mummybot,2017-4-17,10
15736,2017-4-8,2017-04,DovydasNavickas,2017-4-17,9
15737,2017-4-8,2017-04,DovydasNavickas,2017-4-13,5
15738,2017-4-8,2017-04,mlcheng,2017-4-13,5
15740,2017-4-9,2017-04,AviVahl,2017-4-13,5
15741,2017-4-9,2017-04,sebastianhaas,2017-4-20,12
15742,2017-4-9,2017-04,spacejack,2017-4-14,5
15743,2017-4-9,2017-04,MNBuyskih,2017-4-17,8
15744,2017-4-9,2017-04,18steps,2017-5-1,22
15745,2017-4-9,2017-04,LKay,2017-4-14,5
15746,2017-4-10,2017-04,TwoStone,2017-4-13,4
15747,2017-4-10,2017-04,cronon,2017-4-17,8
15748,2017-4-10,2017-04,dpoetzsch,2017-4-17,8
15749,2017-4-10,2017-04,alan-agius4,2017-4-17,8
15751,2017-4-10,2017-04,jnbt,2017-4-17,8
15752,2017-4-10,2017-04,jnbt,2017-4-17,8
15753,2017-4-10,2017-04,manerfan,2017-4-17,8
15754,2017-4-10,2017-04,andy-ms,2017-4-17,8
15755,2017-4-10,2017-04,aicest,2017-4-17,8
15756,2017-4-10,2017-04,andy-ms,2017-4-17,8
15757,2017-4-10,2017-04,kamek-pf,2017-4-19,10
15758,2017-4-10,2017-04,sammkj,2017-4-17,8
15759,2017-4-10,2017-04,andy-ms,2017-4-13,3
15761,2017-4-10,2017-04,CaselIT,2017-4-17,8
15762,2017-4-10,2017-04,theigor,2017-4-14,4
15763,2017-4-10,2017-04,CaselIT,2017-4-13,4
15765,2017-4-10,2017-04,Artur-A,2017-4-17,7
15766,2017-4-10,2017-04,UrielCh,2017-4-17,7
15767,2017-4-10,2017-04,DenisCarriere,2017-4-17,7
15769,2017-4-10,2017-04,ricardo-mello,2017-4-17,7
15770,2017-4-10,2017-04,taoqf,2017-4-11,1
15771,2017-4-11,2017-04,slikts,2017-4-17,7
15772,2017-4-11,2017-04,gorillatron,2017-4-11,1
15773,2017-4-11,2017-04,sanyatuning,2017-4-17,7
15774,2017-4-11,2017-04,satoshun00,2017-4-19,9
15775,2017-4-11,2017-04,taoqf,2017-4-11,1
15776,2017-4-11,2017-04,gorillatron,2017-4-11,1
15777,2017-4-11,2017-04,gorillatron,2017-4-11,1
15778,2017-4-11,2017-04,taoqf,2017-4-11,1
15779,2017-4-11,2017-04,gorillatron,2017-4-11,1
15781,2017-4-11,2017-04,gorillatron,2017-4-11,1
15782,2017-4-11,2017-04,gorillatron,2017-4-11,1
15783,2017-4-11,2017-04,Waog,2017-4-17,7
15784,2017-4-11,2017-04,gorillatron,2017-4-11,1
15785,2017-4-11,2017-04,dpoetzsch,2017-4-17,7
15786,2017-4-11,2017-04,gorillatron,2017-4-12,1
15787,2017-4-11,2017-04,jpinkster,2017-4-17,7
15788,2017-4-11,2017-04,vkorehov,2017-4-17,7
15790,2017-4-11,2017-04,JoshuaKGoldberg,2017-4-17,7
15791,2017-4-11,2017-04,honzabrecka,2017-4-17,6
15792,2017-4-11,2017-04,ltegman,2017-4-17,6
15793,2017-4-11,2017-04,Jnforja,2017-4-20,9
15794,2017-4-11,2017-04,jeffkenney,2017-4-26,15
15795,2017-4-11,2017-04,taoqf,2017-4-11,1
15796,2017-4-11,2017-04,taoqf,2017-4-11,1
15797,2017-4-11,2017-04,taoqf,2017-4-11,1
15798,2017-4-11,2017-04,mbalex99,2017-4-17,6
15799,2017-4-11,2017-04,pendar747,2017-4-17,6
15800,2017-4-11,2017-04,GiedriusGrabauskas,2017-5-4,23
15801,2017-4-11,2017-04,taoqf,2017-4-20,10
15802,2017-4-11,2017-04,vvakame,2017-4-11,1
15803,2017-4-11,2017-04,dvalentine314,2017-4-17,6
15804,2017-4-11,2017-04,micmro,2017-4-17,6
15805,2017-4-12,2017-04,alitaheri,2017-4-17,6
15806,2017-4-12,2017-04,HiromiShikata,2017-4-12,1
15807,2017-4-12,2017-04,alan-agius4,2017-4-17,6
15809,2017-4-12,2017-04,HiromiShikata,2017-4-17,6
15812,2017-4-12,2017-04,fahrradflucht,2017-4-12,1
15813,2017-4-12,2017-04,StefanSchoof,2017-4-17,6
15814,2017-4-12,2017-04,fahrradflucht,2017-4-12,1
15815,2017-4-12,2017-04,monolithed,2017-4-17,6
15816,2017-4-12,2017-04,mattlewis92,2017-4-17,6
15817,2017-4-12,2017-04,MNBuyskih,2017-4-17,6
15818,2017-4-12,2017-04,iRoachie,2017-4-17,6
15819,2017-4-12,2017-04,saschanaz,2017-4-17,6
15820,2017-4-12,2017-04,babolivier,2017-4-20,9
15822,2017-4-12,2017-04,andy-ms,2017-4-14,2
15824,2017-4-12,2017-04,ephoton,2017-4-26,14
15825,2017-4-12,2017-04,apare,2017-4-12,1
15826,2017-4-12,2017-04,apare,2017-4-17,6
15827,2017-4-12,2017-04,QuentinFchx,2017-4-17,5
15828,2017-4-12,2017-04,andy-ms,2017-4-17,6
15829,2017-4-12,2017-04,Dirrk,2017-6-1,50
15830,2017-4-12,2017-04,mrfunkycold,2017-4-17,5
15831,2017-4-12,2017-04,blakeembrey,2017-4-17,5
15832,2017-4-12,2017-04,andy-ms,2017-4-12,1
15833,2017-4-12,2017-04,itoasuka,2017-4-17,5
15834,2017-4-12,2017-04,andy-ms,2017-4-13,1
15837,2017-4-13,2017-04,Perlmint,2017-4-17,5
15838,2017-4-13,2017-04,Perlmint,2017-4-17,5
15839,2017-4-13,2017-04,ralekna,2017-4-17,5
15840,2017-4-13,2017-04,mattlewis92,2017-4-17,5
15841,2017-4-13,2017-04,saabi,2017-4-17,5
15842,2017-4-13,2017-04,sztobar,2017-4-17,5
15843,2017-4-13,2017-04,mattlewis92,2017-4-17,5
15844,2017-4-13,2017-04,andy-ms,2017-4-14,1
15845,2017-4-13,2017-04,pdupavillon,2017-4-17,5
15848,2017-4-13,2017-04,pushplay,2017-4-18,5
15852,2017-4-13,2017-04,dudeofawesome,2017-4-25,13
15854,2017-4-13,2017-04,bendxn,2017-4-20,7
15857,2017-4-14,2017-04,micmro,2017-4-20,7
15858,2017-4-14,2017-04,satoshun00,2017-4-21,8
15859,2017-4-14,2017-04,V0idExp,2017-4-20,7
15860,2017-4-14,2017-04,lgrignon,2017-4-20,7
15861,2017-4-14,2017-04,efokschaner,2017-4-19,6
15862,2017-4-14,2017-04,terrierscript,2017-5-17,34
15863,2017-4-14,2017-04,andy-ms,2017-4-18,5
15864,2017-4-14,2017-04,andy-ms,2017-4-14,1
15865,2017-4-14,2017-04,andy-ms,2017-4-14,1
15866,2017-4-14,2017-04,bsouthga,2017-4-20,7
15868,2017-4-14,2017-04,MartynasZilinskas,2017-4-18,4
15869,2017-4-14,2017-04,mgdodge,2017-4-20,7
15870,2017-4-14,2017-04,tmburnell,2017-4-14,1
15872,2017-4-14,2017-04,andy-ms,2017-4-14,1
15873,2017-4-14,2017-04,andy-ms,2017-4-14,1
15874,2017-4-14,2017-04,tmburnell,2017-4-19,5
15875,2017-4-14,2017-04,SuperPaintman,2017-5-1,18
15876,2017-4-14,2017-04,miniak,2017-5-1,18
15877,2017-4-14,2017-04,systemride,2017-4-20,6
15878,2017-4-14,2017-04,seryl,2017-4-20,6
15881,2017-4-14,2017-04,winfinit,2017-4-20,6
15884,2017-4-14,2017-04,seryl,2017-4-20,6
